region,country,topic,name,url,language,source_type,perspective,channel,platform,is_dataset,accuracy,uniqueness,timeliness,transparency,verifiability,accessibility,depth,composite,notes
South America,Brazil,General,Nexo Jornal,https://www.nexojornal.com.br,PT,Explanatory journalism,Independent,Website,,no,5,4,3,5,4,3,4,4.0,Subscription outlet known for context and data-driven explainers.
South America,Brazil,General,The Intercept Brasil,https://www.intercept.com.br,PT,Investigative,Independent,Website,,no,5,5,3,4,5,4,4,4.3,Investigative outlet; broke the 'Vaza Jato' judiciary leaks.
South America,Brazil,General,Agência Pública,https://apublica.org,PT/EN,Investigative nonprofit,Independent,Website,,no,5,5,3,5,5,4,4,4.4,Brazil's largest nonprofit investigative newsroom.
South America,Brazil,General,Poder360,https://www.poder360.com.br,PT,Politics / data news,Independent,Website,,no,4,4,5,4,4,4,3,4.0,Politics-and-power news site with polling and data coverage.
South America,Brazil,Security,Fórum Brasileiro de Segurança Pública,https://forumseguranca.org.br,PT,Public-security data / NGO,Independent,Website,,yes,5,5,3,5,5,4,4,4.4,Produces the Anuário — the reference dataset on violence and policing in Brazil.
South America,Brazil,Security,Instituto Igarapé,https://igarape.org.br,PT/EN,Security think tank,Independent,Website,,no,5,4,3,5,4,5,5,4.4,"Think tank on public security, climate, and digital rights."
South America,Brazil,Economic,Banco Central do Brasil,https://www.bcb.gov.br,PT/EN,Central bank,State / official,Website,,yes,5,3,4,4,5,4,2,3.9,"Central bank; monetary, credit, and FX data with English portal."
South America,Brazil,Economic,IBGE,https://www.ibge.gov.br,PT/EN,Official statistics,State / official,Website,,yes,4,3,3,4,5,4,1,3.4,National statistics and geography institute; census and PNAD data.
South America,Brazil,Economic,Valor Econômico,https://valor.globo.com,PT,Business daily,Independent,Website,,no,5,3,5,4,4,3,4,4.0,Leading business-and-finance daily.
South America,Brazil,Political,Câmara dos Deputados,https://www.camara.leg.br,PT,Legislature (official),State / official,Website,,yes,4,3,4,3,5,4,1,3.4,Official record of the lower house; strong open-data portal.
South America,Brazil,Political,Aos Fatos,https://www.aosfatos.org,PT,Fact-checking,Independent,Website,,no,5,4,4,5,5,4,3,4.3,Fact-checking agency monitoring politicians and disinformation.
South America,Brazil,Political,Transparência Brasil,https://www.transparencia.org.br,PT,Anti-corruption / data,Independent,Website,,yes,5,4,3,5,5,4,3,4.1,Watchdog producing transparency and public-integrity data tools.
South America,Brazil,Societal,Datafolha,https://datafolha.folha.uol.com.br,PT,Pollster,Independent,Website,,yes,4,4,4,4,4,4,2,3.7,Folha's polling institute; leading Brazilian survey series.
South America,Colombia,General,El Tiempo,https://www.eltiempo.com,ES,Daily newspaper,Independent,Website,,no,4,3,5,4,4,4,3,3.9,Colombia's largest daily.
South America,Colombia,General,El Espectador,https://www.elespectador.com,ES,Daily newspaper,Independent,Website,,no,5,3,5,4,4,4,3,4.0,Historic daily; strong investigations and opinion.
South America,Colombia,General,Semana,https://www.semana.com,ES,News weekly,Establishment,Website,,no,3,3,5,3,3,4,3,3.4,Major weekly; editorial line shifted after its 2020 ownership change.
South America,Colombia,General,La Silla Vacía,https://www.lasillavacia.com,ES,Politics / power analysis,Independent,Website,,no,5,5,4,5,4,4,4,4.4,Explains how power works in Colombia; detective and fact-check units.
South America,Colombia,General,Cuestión Pública,https://cuestionpublica.com,ES,Investigative nonprofit,Independent,Website,,no,5,5,3,5,5,4,4,4.4,Data-driven investigations into power and corruption.
South America,Colombia,General,Colombiacheck,https://colombiacheck.com,ES,Fact-checking,Independent,Website,,no,5,4,4,5,5,4,3,4.3,Fact-checking outlet verifying public discourse.
South America,Colombia,Security,InSight Crime,https://insightcrime.org,EN/ES,Organized-crime think tank,Independent (external),Website,,no,5,5,3,5,5,5,5,4.7,Regional authority on organized crime; Medellín/Washington-based.
South America,Colombia,Security,Fundación Ideas para la Paz (FIP),https://www.ideaspaz.org,ES,Conflict / security think tank,Independent,Website,,no,5,4,3,5,4,4,5,4.3,"Think tank on conflict, peace implementation, and security."
South America,Colombia,Security,Rutas del Conflicto,https://rutasdelconflicto.com,ES,Conflict-data journalism,Independent,Website,,yes,5,5,3,5,5,4,3,4.3,Documents massacres and armed-conflict events as an open dataset.
South America,Colombia,Economic,Banco de la República,https://www.banrep.gov.co,ES/EN,Central bank,State / official,Website,,yes,5,3,4,4,5,4,2,3.9,Central bank; monetary and economic data.
South America,Colombia,Economic,DANE,https://www.dane.gov.co,ES,Official statistics,State / official,Website,,yes,4,3,3,4,5,4,1,3.4,National statistics department.
South America,Colombia,Economic,La República (Colombia),https://www.larepublica.co,ES,Business daily,Independent,Website,,no,4,3,5,4,4,4,3,3.9,Colombian business-and-economics daily.
South America,Colombia,Political,Congreso Visible,https://congresovisible.uniandes.edu.co,ES,Legislative monitoring,Independent,Website,,yes,5,5,3,5,5,4,3,4.3,Universidad de los Andes project tracking Congress and voting records.
South America,Colombia,Societal,Dejusticia,https://www.dejusticia.org,ES/EN,Rights / justice think tank,Independent,Website,,no,5,4,3,5,4,4,5,4.3,Legal-and-social-justice think tank; rigorous rights research.
South America,Argentina,General,La Nación,https://www.lanacion.com.ar,ES,Daily newspaper,Independent,Website,,no,4,3,5,4,4,4,3,3.9,Major center-right national daily; strong data journalism unit.
South America,Argentina,General,Clarín,https://www.clarin.com,ES,Daily newspaper,Establishment,Website,,no,3,3,5,3,3,4,3,3.4,Largest-circulation daily; part of the dominant Grupo Clarín.
South America,Argentina,General,Página/12,https://www.pagina12.com.ar,ES,Daily newspaper,Independent,Website,,no,3,3,5,3,3,4,3,3.4,Progressive/Kirchnerist daily; useful for that perspective.
South America,Argentina,General,Infobae,https://www.infobae.com,ES,News portal,Independent,Website,,no,4,3,5,4,3,5,2,3.7,Largest Argentine news portal; broad regional reach.
South America,Argentina,General,elDiarioAR,https://www.eldiarioar.com,ES,Independent daily,Independent,Website,,no,4,4,4,5,4,4,3,4.0,Member-funded independent daily (elDiario.es family).
South America,Argentina,General,Perfil,https://www.perfil.com,ES,News / weekly,Independent,Website,,no,4,3,5,4,4,4,3,3.9,Media group with daily and weekly titles.
South America,Argentina,Economic,Banco Central (BCRA),https://www.bcra.gob.ar,ES/EN,Central bank,State / official,Website,,yes,4,3,4,4,5,4,2,3.7,"Central bank; monetary, FX, and reserves data."
South America,Argentina,Economic,INDEC,https://www.indec.gob.ar,ES,Official statistics,State / official,Website,,yes,4,3,3,4,5,4,1,3.4,National statistics institute; credibility restored after the 2016 reforms.
South America,Argentina,Economic,Ámbito Financiero,https://www.ambito.com,ES,Business daily,Independent,Website,,no,4,3,5,4,4,4,3,3.9,Business-and-markets daily.
South America,Argentina,Political,Chequeado,https://chequeado.com,ES,Fact-checking,Independent,Website,,no,5,4,4,5,5,4,3,4.3,Pioneering Latin American fact-checking organization.
South America,Argentina,Political,CIPPEC,https://www.cippec.org,ES,Public-policy think tank,Independent,Website,,no,5,4,3,5,4,4,5,4.3,"Leading think tank on the state, growth, and equity."
South America,Argentina,Political,Directorio Legislativo,https://directoriolegislativo.org,ES/EN,Legislative transparency,Independent,Website,,yes,5,4,3,5,5,4,3,4.1,Tracks legislatures and open-parliament data across the region.
South America,Argentina,Societal,CELS,https://www.cels.org.ar,ES/EN,Human-rights NGO,Independent,Website,,no,5,4,3,5,4,4,4,4.1,Centre for Legal and Social Studies; rights and security oversight.
South America,Peru,General,El Comercio,https://elcomercio.pe,ES,Daily newspaper,Independent,Website,,no,4,3,5,4,4,4,3,3.9,Peru's newspaper of record; dominant media group.
South America,Peru,General,RPP Noticias,https://rpp.pe,ES,Broadcaster / news,Independent,Website,,no,4,3,5,4,3,5,2,3.7,Leading radio-news network and site.
South America,Peru,General,IDL-Reporteros,https://www.idl-reporteros.pe,ES,Investigative,Independent,Website,,no,5,5,3,4,5,4,4,4.3,Investigative unit; central to the Lava Jato/'Cuellos Blancos' exposés.
South America,Peru,General,Ojo Público,https://ojo-publico.com,ES,Investigative nonprofit,Independent,Website,,no,5,5,3,5,5,4,4,4.4,"Data-driven investigations on corruption, environment, and health."
South America,Peru,General,Convoca,https://convoca.pe,ES,Investigative / data,Independent,Website,,no,5,5,3,5,5,4,4,4.4,Database-driven investigative journalism.
South America,Peru,General,Salud con Lupa,https://saludconlupa.com,ES,Health investigative,Independent,Website,,no,5,4,3,5,4,4,4,4.1,Regional public-health investigative platform.
South America,Peru,Economic,Banco Central (BCRP),https://www.bcrp.gob.pe,ES/EN,Central bank,State / official,Website,,yes,5,3,4,4,5,4,2,3.9,Central Reserve Bank; monetary and macro data.
South America,Peru,Economic,INEI,https://www.inei.gob.pe,ES,Official statistics,State / official,Website,,yes,4,3,3,4,5,4,1,3.4,National statistics-and-informatics institute.
South America,Peru,Political,Congreso de la República,https://www.congreso.gob.pe,ES,Legislature (official),State / official,Website,,yes,4,3,4,3,4,3,1,3.1,Official record of Congress.
South America,Peru,Political,Proética,https://www.proetica.org.pe,ES,Anti-corruption (TI chapter),Independent,Website,,no,5,4,3,5,4,4,4,4.1,Transparency International's Peru chapter.
South America,Peru,Societal,Instituto de Estudios Peruanos (IEP),https://iep.org.pe,ES,Social-research institute,Independent,Website,,yes,4,4,3,4,4,4,4,3.9,Research institute with regular national opinion surveys.
South America,Peru,Societal,IDEHPUCP,https://idehpucp.pucp.edu.pe,ES,Human-rights institute,Independent,Website,,no,5,4,3,5,4,4,5,4.3,PUCP democracy-and-human-rights institute.
South America,Venezuela,General,Efecto Cocuyo,https://efectococuyo.com,ES,Independent digital news,Independent,Website,,no,5,4,4,5,4,3,3,4.0,"Independent newsroom covering politics, migration, and rights under pressure."
South America,Venezuela,General,El Pitazo,https://elpitazo.net,ES,Independent digital news,Independent,Website,,no,4,4,4,4,4,3,3,3.7,Multi-platform independent outlet reaching audiences around blocking.
South America,Venezuela,General,Runrun.es,https://runrun.es,ES,Independent news / investigative,Independent,Website,,no,4,4,4,4,4,3,3,3.7,One of Venezuela's main independent sites; investigations and news.
South America,Venezuela,General,TalCual,https://talcualdigital.com,ES,Independent daily,Independent,Website,,no,4,3,4,4,3,3,3,3.4,"Veteran independent outlet, now digital."
South America,Venezuela,General,Prodavinci,https://prodavinci.com,ES,Analysis / long-form,Independent,Website,,no,4,4,3,5,4,3,5,4.0,Analysis by scholars and specialists; strong long-form.
South America,Venezuela,General,Telesur,https://www.telesurtv.net,ES/EN,State media,State media,Website,,no,2,3,5,2,2,5,2,3.0,State-funded regional broadcaster; the government's framing.
South America,Venezuela,Security,Armando.info,https://armando.info,ES,Investigative nonprofit,Independent,Website,,no,5,5,3,5,5,3,4,4.3,Cross-border investigations into corruption; several staff work in exile.
South America,Venezuela,Security,Foro Penal,https://foropenal.com,ES,Rights / political-prisoner data,Independent,Website,,yes,5,5,4,5,5,4,3,4.4,Tracks arbitrary detentions and political prisoners as an ongoing dataset.
South America,Venezuela,Security,OVCS (Conflictividad Social),https://www.observatoriodeconflictos.org.ve,ES,Protest-monitoring data,Independent,Website,,yes,4,5,4,5,4,4,3,4.1,Observatory recording protests and social conflict nationwide.
South America,Venezuela,Economic,Observatorio Venezolano de Finanzas (OVF),https://observatoriodefinanzas.com,ES,Independent economic data,Independent,Website,,yes,4,5,4,5,4,4,4,4.3,Independent inflation and macro data filling the gap left by official silence.
South America,Venezuela,Economic,Banco Central de Venezuela (BCV),https://www.bcv.org.ve,ES,Central bank (official),State / official,Website,,yes,2,3,2,2,3,3,1,2.3,"Official central bank; data is delayed, partial, and politically sensitive."
South America,Venezuela,Political,Transparencia Venezuela,https://transparencia.org.ve,ES,Anti-corruption (TI chapter),Independent,Website,,no,5,5,3,5,4,4,4,4.3,TI chapter; corruption and public-integrity research.
South America,Venezuela,Political,Acceso a la Justicia,https://accesoalajusticia.org,ES,Rule-of-law monitor,Independent,Website,,no,5,4,3,5,4,4,5,4.3,Monitors the judiciary and rule of law.
South America,Venezuela,Societal,ENCOVI (UCAB),https://www.proyectoencovi.com,ES,Living-conditions survey,Independent,Website,,yes,5,5,3,5,5,4,4,4.4,UCAB's survey — the authoritative read on poverty and living conditions.
South America,Venezuela,Societal,Provea,https://provea.org,ES,Human-rights NGO,Independent,Website,,no,5,5,3,5,5,4,3,4.3,Leading human-rights organization; annual rights reporting.
South America,Chile,General,La Tercera,https://www.latercera.com,ES,Daily newspaper,Independent,Website,,no,4,3,5,4,4,4,3,3.9,Major national daily.
South America,Chile,General,Emol (El Mercurio),https://www.emol.com,ES,Daily newspaper,Independent,Website,,no,4,3,5,4,4,4,3,3.9,El Mercurio's news portal; establishment daily of record.
South America,Chile,General,CIPER,https://www.ciperchile.cl,ES,Investigative nonprofit,Independent,Website,,no,5,5,3,5,5,4,4,4.4,Chile's premier investigative center; broke major graft cases.
South America,Chile,General,El Mostrador,https://www.elmostrador.cl,ES,Independent digital daily,Independent,Website,,no,4,4,4,4,4,4,3,3.9,Chile's first digital-only newspaper; politics and business.
South America,Chile,General,Interferencia,https://interferencia.cl,ES,Independent / investigative,Independent,Website,,no,4,4,3,4,4,4,3,3.7,Subscriber-funded outlet; investigations and rights coverage.
South America,Chile,General,BioBioChile,https://www.biobiochile.cl,ES,Broadcaster / news,Independent,Website,,no,4,3,5,4,3,5,2,3.7,High-traffic radio-news network and site.
South America,Chile,Security,Fundación Paz Ciudadana,https://pazciudadana.cl,ES,Crime / security think tank,Independent,Website,,no,4,4,3,4,4,4,4,3.9,Think tank on crime prevention and public security.
South America,Chile,Economic,Banco Central de Chile,https://www.bcentral.cl,ES/EN,Central bank,State / official,Website,,yes,5,3,4,5,5,4,2,4.0,"Independent central bank; high-quality data, English portal."
South America,Chile,Economic,INE Chile,https://www.ine.gob.cl,ES,Official statistics,State / official,Website,,yes,4,3,3,4,5,4,1,3.4,National statistics institute.
South America,Chile,Economic,Diario Financiero,https://www.df.cl,ES,Business daily,Independent,Website,,no,5,3,5,4,4,3,4,4.0,Business-and-markets daily.
South America,Chile,Political,Cámara de Diputadas y Diputados,https://www.camara.cl,ES,Legislature (official),State / official,Website,,yes,4,3,4,3,4,3,1,3.1,Official record of the lower house.
South America,Chile,Political,Espacio Público,https://www.espaciopublico.cl,ES,Public-policy think tank,Independent,Website,,no,5,4,3,5,4,4,5,4.3,"Think tank on transparency, policy, and institutions."
South America,Chile,Political,Fast Check CL,https://www.fastcheck.cl,ES,Fact-checking,Independent,Website,,no,4,4,4,4,4,4,2,3.7,Fact-checking outlet.
South America,Chile,Societal,Centro de Estudios Públicos (CEP),https://www.cepchile.cl,ES,Think tank / pollster,Independent,Website,,yes,5,5,3,5,5,4,5,4.6,The CEP survey is Chile's benchmark public-opinion series.
South America,Ecuador,General,El Universo,https://www.eluniverso.com,ES,Daily newspaper,Independent,Website,,no,4,3,5,4,4,4,3,3.9,Ecuador's largest daily.
South America,Ecuador,General,Primicias,https://www.primicias.ec,ES,Independent digital news,Independent,Website,,no,4,4,4,4,4,4,3,3.9,Leading independent digital outlet; politics and economy.
South America,Ecuador,General,GK,https://gk.city,ES,Independent digital / investigative,Independent,Website,,no,5,4,3,5,4,4,4,4.1,"Digital-native outlet; investigations, gender, and rights."
South America,Ecuador,General,El Comercio (Ecuador),https://www.elcomercio.com,ES,Daily newspaper,Independent,Website,,no,4,3,5,4,4,4,3,3.9,Quito-based daily of record.
